Customer ID,State,Location Code,Gender,Marital Status,Education,Employment Status,Income (USD)
CO25601,Washington,Suburban,0,Single,High School or Below,Unemployed,NILL
BM53580,Oregon,Rural,1,Divorced,Bachelor,Unemployed,NILL
DA84476,Oregon,Suburban,0,Married,College,Retired,"$26,806.00 "
AT89553,California,Suburban,0,Married,College,Retired,"$23,091.00 "
CI38171,Washington,Suburban,1,Single,Bachelor,Employed,"$42,780.00 "
BW46202,Oregon,Rural,1,Married,Bachelor,Medical Leave,"$28,804.00 "
GV71044,Oregon,Suburban,1,Single,College,Unemployed,NILL
MZ23183,Oregon,Suburban,0,Single,Bachelor,Unemployed,NILL
PP20957,Nevada,Suburban,1,Married,Bachelor,Unemployed,NILL
OB63331,Arizona,Suburban,1,Married,Doctor,Employed,"$50,397.00 "
LH66741,Arizona,Suburban,0,Married,Bachelor,Employed,"$23,158.00 "
FK85203,California,Suburban,0,Married,High School or Below,Employed,"$74,143.00 "
XJ96507,Arizona,Urban,1,Married,High School or Below,Employed,"$85,132.00 "
FN77294,California,Suburban,0,Single,High School or Below,Employed,"$30,366.00 "
KI58952,California,Rural,1,Single,College,Employed,"$72,794.00 "
KP96020,Arizona,Urban,1,Married,Bachelor,Employed,"$39,660.00 "
XF94149,California,Suburban,0,Married,College,Employed,"$24,123.00 "
VZ43707,Nevada,Suburban,0,Divorced,High School or Below,Disabled,"$20,132.00 "
EK71077,California,Suburban,1,Married,Bachelor,Unemployed,NILL
QX42433,California,Suburban,0,Married,College,Employed,"$30,449.00 "
XR17548,Oregon,Urban,0,Married,High School or Below,Employed,"$78,735.00 "
RN66346,California,Rural,0,Divorced,Master,Employed,"$91,015.00 "
WY37677,Oregon,Suburban,0,Married,High School or Below,Unemployed,NILL
DD89544,Arizona,Suburban,0,Married,Bachelor,Employed,"$64,929.00 "
LO57469,Oregon,Rural,1,Married,High School or Below,Employed,"$75,490.00 "
XI85062,Nevada,Suburban,0,Married,Master,Employed,"$66,463.00 "
ZE17448,Oregon,Urban,0,Divorced,College,Employed,"$68,401.00 "
WG29557,California,Urban,0,Married,Master,Employed,"$74,919.00 "
VI14730,Oregon,Suburban,0,Married,High School or Below,Retired,"$19,683.00 "
ZZ91716,California,Suburban,1,Married,Bachelor,Unemployed,NILL
SK65854,Nevada,Suburban,1,Married,College,Employed,"$29,730.00 "
OS75351,Oregon,Suburban,0,Single,College,Unemployed,NILL
YQ42353,Oregon,Rural,0,Single,Doctor,Employed,"$72,960.00 "
DN71979,Arizona,Suburban,0,Divorced,College,Employed,"$74,755.00 "
NK91488,Nevada,Suburban,0,Married,Master,Employed,"$56,005.00 "
SU77646,Oregon,Rural,0,Divorced,Master,Employed,"$46,133.00 "
AS99827,Oregon,Suburban,1,Single,Bachelor,Unemployed,NILL
RQ22171,California,Rural,1,Single,High School or Below,Unemployed,NILL
DU66880,Arizona,Suburban,0,Married,High School or Below,Employed,"$58,544.00 "
XI79589,California,Suburban,1,Divorced,High School or Below,Unemployed,NILL
IN78205,Arizona,Suburban,1,Single,College,Unemployed,NILL
DS75515,California,Urban,0,Married,Bachelor,Employed,"$72,333.00 "
JG81480,Oregon,Rural,1,Married,Bachelor,Employed,"$25,634.00 "
TK65222,California,Rural,0,Single,Bachelor,Employed,"$22,103.00 "
WE95729,Oregon,Suburban,0,Married,College,Employed,"$24,804.00 "
RI78966,Oregon,Suburban,0,Married,Master,Medical Leave,"$21,876.00 "
NT78297,Oregon,Suburban,1,Single,Bachelor,Employed,"$37,695.00 "
CS70768,California,Suburban,1,Single,High School or Below,Unemployed,NILL
SH12501,Washington,Suburban,0,Married,High School or Below,Employed,"$43,412.00 "
JP55271,Oregon,Rural,1,Married,High School or Below,Employed,"$80,046.00 "
VW11431,California,Urban,1,Single,Bachelor,Employed,"$83,873.00 "
PB60303,Oregon,Suburban,1,Married,Master,Employed,"$68,568.00 "
RK81706,Arizona,Suburban,1,Married,College,Unemployed,NILL
UN49741,Oregon,Suburban,0,Divorced,High School or Below,Employed,"$44,299.00 "
JA93297,California,Suburban,0,Married,Bachelor,Retired,"$23,665.00 "
RE63028,Nevada,Urban,1,Single,High School or Below,Employed,"$87,210.00 "
WA25797,Washington,Rural,0,Married,High School or Below,Employed,"$95,697.00 "
VB53090,California,Rural,0,Married,Master,Employed,"$43,196.00 "
NJ29981,California,Suburban,0,Married,High School or Below,Unemployed,NILL
MS59254,Washington,Suburban,0,Married,High School or Below,Unemployed,NILL
JV44724,Arizona,Suburban,0,Single,Bachelor,Unemployed,NILL
GM48223,Oregon,Rural,1,Married,Bachelor,Employed,"$42,650.00 "
JA24437,California,Suburban,0,Single,College,Unemployed,NILL
AT49447,California,Rural,0,Married,Bachelor,Employed,"$99,359.00 "
CL10476,Arizona,Suburban,0,Married,College,Disabled,"$24,245.00 "
FA57012,California,Suburban,0,Single,College,Unemployed,NILL
PP92749,California,Suburban,1,Married,Bachelor,Employed,"$60,021.00 "
MR27647,Washington,Suburban,1,Married,High School or Below,Disabled,"$27,431.00 "
YQ75801,Arizona,Rural,1,Married,High School or Below,Employed,"$84,731.00 "
SN53710,Washington,Suburban,0,Single,High School or Below,Employed,"$80,101.00 "
HD83496,Arizona,Suburban,0,Single,Bachelor,Unemployed,NILL
EG81847,California,Suburban,1,Single,High School or Below,Employed,"$31,027.00 "
ZG94155,Oregon,Rural,0,Married,Bachelor,Unemployed,NILL
FP93662,California,Suburban,1,Married,Master,Employed,"$58,516.00 "
IJ21010,Arizona,Suburban,1,Single,Bachelor,Employed,"$48,567.00 "
JX26859,California,Suburban,0,Married,Doctor,Employed,"$31,278.00 "
EP10645,California,Suburban,0,Married,College,Unemployed,NILL
JI97190,California,Suburban,0,Married,High School or Below,Employed,"$43,461.00 "
QV89791,California,Suburban,1,Married,High School or Below,Employed,"$55,217.00 "
BE17305,Nevada,Urban,0,Single,Master,Employed,"$52,653.00 "
JT41591,Washington,Suburban,0,Single,College,Unemployed,NILL
EA40332,Oregon,Suburban,0,Divorced,Bachelor,Employed,"$35,822.00 "
ZH89968,Washington,Suburban,1,Single,High School or Below,Employed,"$59,207.00 "
NJ46849,Arizona,Suburban,0,Single,College,Unemployed,NILL
WH76688,Oregon,Suburban,0,Single,Bachelor,Employed,"$74,015.00 "
BG42047,Nevada,Suburban,0,Married,College,Medical Leave,"$17,658.00 "
MW57614,Arizona,Suburban,1,Divorced,Bachelor,Disabled,"$19,864.00 "
XW60886,California,Suburban,0,Single,High School or Below,Unemployed,NILL
ES93923,Oregon,Suburban,1,Married,Bachelor,Employed,"$24,550.00 "
VJ34494,Washington,Suburban,1,Single,College,Unemployed,NILL
TJ32609,California,Suburban,0,Married,High School or Below,Employed,"$23,860.00 "
GH98275,California,Urban,1,Divorced,College,Unemployed,NILL
FQ66351,California,Suburban,1,Single,Bachelor,Employed,"$33,681.00 "
GX11087,California,Suburban,1,Single,High School or Below,Unemployed,NILL
LB97434,Arizona,Suburban,0,Married,Bachelor,Employed,"$50,648.00 "
JL49772,Arizona,Urban,1,Married,Bachelor,Employed,"$33,651.00 "
NK34682,Oregon,Suburban,0,Married,Bachelor,Employed,"$39,492.00 "
PK87824,California,Suburban,1,Divorced,College,Employed,"$21,604.00 "
UC10048,Oregon,Suburban,1,Married,College,Unemployed,NILL
FX72157,Oregon,Urban,1,Single,High School or Below,Employed,"$52,440.00 "
JW16295,California,Suburban,1,Divorced,High School or Below,Employed,"$55,510.00 "
OH80943,California,Suburban,1,Divorced,College,Unemployed,NILL
WE52979,California,Suburban,1,Married,High School or Below,Employed,"$82,477.00 "
OA99158,California,Suburban,0,Married,Bachelor,Unemployed,NILL
PK20739,Oregon,Suburban,0,Married,Bachelor,Employed,"$25,074.00 "
WR90490,Nevada,Suburban,0,Married,High School or Below,Disabled,"$25,572.00 "
ER29107,Oregon,Suburban,0,Single,High School or Below,Employed,"$34,498.00 "
UD99395,Oregon,Suburban,0,Married,High School or Below,Employed,"$84,927.00 "
XK33449,California,Suburban,1,Single,High School or Below,Unemployed,NILL
ZG84862,Nevada,Suburban,0,Single,High School or Below,Unemployed,NILL
XB32430,California,Rural,0,Married,Bachelor,Employed,"$68,342.00 "
MC22692,Washington,Urban,1,Married,High School or Below,Employed,"$86,642.00 "
ET39822,California,Rural,1,Married,Bachelor,Employed,"$62,902.00 "
WE19034,Oregon,Suburban,0,Married,College,Employed,"$24,409.00 "
GC42314,Arizona,Suburban,0,Married,Doctor,Unemployed,NILL
BT78503,Oregon,Suburban,0,Single,High School or Below,Unemployed,NILL
FY31714,Oregon,Urban,0,Single,Bachelor,Employed,"$78,374.00 "
QF66202,Nevada,Rural,0,Divorced,College,Employed,"$31,993.00 "
EM16179,Arizona,Suburban,1,Single,College,Employed,"$69,011.00 "
UU22643,Oregon,Suburban,1,Single,High School or Below,Retired,"$25,147.00 "
XX32359,California,Suburban,0,Married,High School or Below,Unemployed,NILL
YP92773,Washington,Suburban,1,Married,Bachelor,Employed,"$21,546.00 "
TW17878,Oregon,Suburban,1,Married,High School or Below,Employed,"$52,926.00 "
NY56352,Oregon,Urban,1,Married,Bachelor,Medical Leave,"$23,220.00 "
ML82674,Oregon,Rural,0,Married,Bachelor,Employed,"$68,158.00 "
TV25678,Washington,Suburban,0,Single,College,Unemployed,NILL
LZ19268,California,Suburban,1,Married,College,Medical Leave,"$25,370.00 "
BM27144,California,Rural,1,Divorced,College,Employed,"$57,446.00 "
BX20227,Oregon,Suburban,1,Married,College,Employed,"$72,608.00 "
VC83809,California,Rural,0,Divorced,Doctor,Employed,"$30,817.00 "
GX29162,Arizona,Rural,1,Married,High School or Below,Employed,"$64,985.00 "
IN52645,Oregon,Suburban,1,Married,High School or Below,Employed,"$64,371.00 "
UY61913,Oregon,Urban,0,Married,College,Disabled,"$17,950.00 "
WM24870,Nevada,Rural,1,Divorced,College,Employed,"$89,092.00 "
OW20992,California,Suburban,0,Single,High School or Below,Unemployed,NILL
ZX29705,California,Suburban,1,Married,College,Unemployed,NILL
TG29325,Nevada,Rural,1,Single,College,Employed,"$22,724.00 "
DS45802,California,Rural,1,Married,High School or Below,Employed,"$26,893.00 "
PY98958,Oregon,Suburban,0,Single,Bachelor,Employed,"$44,428.00 "
NL85206,California,Rural,1,Married,College,Employed,"$72,685.00 "
WC28543,Arizona,Suburban,0,Married,Bachelor,Disabled,"$20,992.00 "
DO18118,Oregon,Suburban,1,Single,High School or Below,Unemployed,NILL
WS53288,Oregon,Suburban,1,Single,College,Retired,"$13,663.00 "
FV58292,Oregon,Suburban,0,Single,Bachelor,Employed,"$74,015.00 "
VA91846,Arizona,Urban,0,Married,College,Employed,"$97,868.00 "
VV61641,Oregon,Suburban,1,Single,High School or Below,Unemployed,NILL
AQ25590,Washington,Suburban,1,Divorced,High School or Below,Medical Leave,"$20,282.00 "
QN68814,Oregon,Suburban,0,Married,Bachelor,Unemployed,NILL
GH54524,California,Rural,0,Married,High School or Below,Employed,"$69,497.00 "
ZY33234,Nevada,Suburban,1,Single,High School or Below,Employed,"$66,331.00 "
ST27958,Washington,Suburban,0,Single,College,Retired,"$10,621.00 "
WJ57919,California,Suburban,0,Single,College,Employed,"$56,342.00 "
FO83170,California,Rural,0,Married,Doctor,Employed,"$85,817.00 "
RP19541,Arizona,Urban,0,Married,College,Employed,"$64,801.00 "
IB42395,Nevada,Suburban,0,Single,College,Unemployed,NILL
WP83694,California,Rural,1,Married,Bachelor,Employed,"$68,558.00 "
KQ36942,California,Urban,0,Married,Bachelor,Medical Leave,"$10,853.00 "
JD78271,Nevada,Rural,1,Married,College,Employed,"$64,367.00 "
XC83045,Nevada,Suburban,0,Divorced,Bachelor,Disabled,"$16,869.00 "
BG19572,Washington,Suburban,1,Single,Bachelor,Unemployed,NILL
TU47984,Arizona,Suburban,1,Single,College,Employed,"$21,542.00 "
UV49359,Nevada,Urban,1,Single,Bachelor,Employed,"$74,335.00 "
OL28568,California,Suburban,0,Single,Bachelor,Employed,"$69,772.00 "
JL16084,Arizona,Suburban,1,Single,College,Unemployed,NILL
CX85598,Arizona,Urban,0,Single,Bachelor,Employed,"$51,240.00 "
TE50227,Arizona,Suburban,0,Single,College,Unemployed,NILL
YG20683,Washington,Rural,0,Married,College,Employed,"$51,159.00 "
XX89213,Nevada,Rural,1,Married,Master,Employed,"$68,516.00 "
GX22886,Arizona,Urban,0,Married,College,Employed,"$78,784.00 "
JZ90556,Oregon,Rural,1,Married,High School or Below,Employed,"$62,120.00 "
HG60406,California,Suburban,0,Single,College,Unemployed,NILL
ZZ20738,California,Suburban,1,Married,High School or Below,Employed,"$28,108.00 "
YM44855,California,Rural,1,Single,Master,Employed,"$52,951.00 "
UM73815,Arizona,Suburban,1,Married,High School or Below,Employed,"$74,871.00 "
MM44301,California,Suburban,1,Divorced,College,Retired,"$21,073.00 "
HF95739,California,Suburban,0,Single,High School or Below,Unemployed,NILL
KL83882,Nevada,Suburban,1,Married,Bachelor,Employed,"$72,661.00 "
YA87855,Arizona,Suburban,0,Divorced,Master,Employed,"$23,179.00 "
HG33568,Arizona,Urban,1,Married,Master,Employed,"$25,666.00 "
NE22677,California,Suburban,0,Divorced,College,Unemployed,NILL
DU38713,Arizona,Rural,1,Married,High School or Below,Employed,"$70,717.00 "
WE68750,Oregon,Rural,0,Single,Bachelor,Employed,"$99,747.00 "
NL59273,Oregon,Urban,1,Married,Doctor,Employed,"$61,486.00 "
UC69263,California,Suburban,0,Single,Bachelor,Unemployed,NILL
NB86870,Arizona,Suburban,1,Divorced,High School or Below,Unemployed,NILL
CF44171,California,Suburban,1,Single,Bachelor,Retired,"$23,904.00 "
PH78214,Oregon,Suburban,1,Married,College,Medical Leave,"$27,677.00 "
BW52697,California,Urban,1,Married,College,Employed,"$1,023,543.00 "
SI11249,California,Suburban,1,Single,High School or Below,Employed,"$29,401.00 "
VD37089,Washington,Suburban,0,Divorced,College,Employed,"$29,938.00 "
PC27174,Oregon,Suburban,1,Single,College,Unemployed,NILL
IV13886,California,Suburban,0,Married,High School or Below,Unemployed,NILL
TR85083,California,Suburban,0,Married,Bachelor,Employed,"$61,085.00 "
WR63188,Arizona,Suburban,0,Married,College,Employed,"$25,378.00 "
CV29889,California,Suburban,0,Single,College,Unemployed,NILL
MR57294,California,Suburban,0,Married,High School or Below,Employed,"$73,168.00 "
WX87964,Washington,Suburban,0,Married,High School or Below,Employed,"$29,560.00 "
OP67672,Washington,Suburban,1,Married,Master,Employed,"$20,290.00 "
ZU25563,California,Suburban,1,Divorced,College,Unemployed,NILL
RI52095,Washington,Suburban,0,Single,High School or Below,Employed,"$51,878.00 "
MT27589,Oregon,Suburban,0,Single,College,Employed,"$58,414.00 "
WK52692,Oregon,Suburban,1,Married,College,Medical Leave,"$29,124.00 "
NT40494,California,Urban,1,Married,High School or Below,Employed,"$66,933.00 "
YP41539,Oregon,Urban,1,Married,High School or Below,Employed,"$88,669.00 "
UF54329,California,Urban,0,Married,College,Employed,"$70,892.00 "
UJ31096,Oregon,Suburban,1,Married,High School or Below,Employed,"$58,493.00 "
WU63862,Oregon,Urban,0,Single,College,Employed,"$31,614.00 "
YR10848,California,Suburban,1,Single,Bachelor,Employed,"$69,379.00 "
PF41800,California,Urban,0,Married,Bachelor,Unemployed,NILL
HA45220,California,Rural,1,Married,High School or Below,Employed,"$37,874.00 "
BW65176,Arizona,Suburban,0,Married,College,Employed,"$43,499.00 "
CX34236,Oregon,Suburban,0,Married,College,Employed,"$37,937.00 "
FF58467,Arizona,Rural,1,Divorced,Master,Employed,"$93,018.00 "
JR59597,California,Suburban,0,Single,Bachelor,Employed,"$50,843.00 "
EW82164,California,Suburban,1,Married,Bachelor,Employed,"$56,901.00 "
NW23827,California,Rural,1,Married,College,Unemployed,NILL
JI94264,Arizona,Suburban,0,Single,College,Disabled,"$16,511.00 "
OW15518,Washington,Rural,1,Married,College,Unemployed,NILL
LR32149,Arizona,Urban,1,Married,Bachelor,Employed,"$52,993.00 "
ID89933,Oregon,Urban,1,Married,Doctor,Employed,"$39,786.00 "
LW59140,Arizona,Rural,0,Married,Bachelor,Employed,"$97,729.00 "
TY31217,Washington,Suburban,1,Single,Bachelor,Employed,"$51,643.00 "
UX87150,California,Suburban,0,Married,College,Employed,"$68,229.00 "
JT46803,Oregon,Rural,1,Single,Bachelor,Employed,"$42,336.00 "
UH86550,Oregon,Urban,1,Married,College,Employed,"$44,222.00 "
DC46965,Nevada,Rural,0,Married,Master,Medical Leave,"$11,343.00 "
YJ96611,Arizona,Suburban,1,Single,High School or Below,Unemployed,NILL
FY84962,California,Suburban,0,Single,High School or Below,Unemployed,NILL
AY19539,California,Suburban,0,Single,College,Retired,"$13,528.00 "
VZ13840,Arizona,Suburban,0,Married,High School or Below,Unemployed,NILL
SP46702,Oregon,Suburban,0,Single,College,Unemployed,NILL
CU26127,California,Urban,1,Single,Bachelor,Employed,"$71,731.00 "
QO59138,Arizona,Suburban,0,Married,High School or Below,Disabled,"$18,746.00 "
LC58452,California,Suburban,0,Divorced,High School or Below,Employed,"$88,240.00 "
VF32979,Washington,Suburban,1,Divorced,Bachelor,Employed,"$25,472.00 "
US78266,California,Suburban,1,Single,High School or Below,Unemployed,NILL
QR57842,California,Suburban,1,Married,College,Employed,"$73,895.00 "
EI85244,California,Suburban,0,Single,College,Unemployed,NILL
SV34223,California,Suburban,1,Married,College,Employed,"$58,317.00 "
EX63393,California,Suburban,1,Married,Master,Employed,"$66,947.00 "
RS20615,California,Urban,1,Married,High School or Below,Employed,"$34,974.00 "
QY37300,Nevada,Urban,0,Married,Master,Employed,"$57,222.00 "
PK79296,California,Suburban,1,Married,College,Disabled,"$28,995.00 "
JW62354,Nevada,Rural,1,Married,College,Employed,"$75,648.00 "
JX88012,Oregon,Urban,1,Married,College,Employed,"$98,350.00 "
NU61528,Washington,Urban,0,Single,Doctor,Disabled,"$28,383.00 "
AR61426,California,Rural,1,Married,Bachelor,Employed,"$93,246.00 "
US82810,California,Suburban,1,Single,Bachelor,Unemployed,NILL
AE60813,Oregon,Rural,1,Married,College,Employed,"$75,090.00 "
DS57918,California,Urban,0,Divorced,Bachelor,Medical Leave,"$27,500.00 "
ZM40672,Oregon,Suburban,1,Single,Master,Unemployed,NILL
VA95584,California,Suburban,0,Married,Master,Employed,"$34,665.00 "
VU53417,Arizona,Suburban,0,Divorced,High School or Below,Medical Leave,"$23,051.00 "
QF74147,California,Rural,1,Divorced,College,Employed,"$84,574.00 "
OL27257,Nevada,Urban,1,Married,College,Medical Leave,"$20,394.00 "
UF93434,Oregon,Suburban,1,Divorced,College,Employed,"$22,050.00 "
EW27959,California,Urban,1,Single,Bachelor,Employed,"$44,667.00 "
PY79113,California,Urban,0,Married,Master,Employed,"$41,958.00 "
GI70759,California,Suburban,0,Single,Bachelor,Unemployed,NILL
IZ13533,Arizona,Suburban,0,Single,Bachelor,Unemployed,NILL
KU84464,Nevada,Rural,1,Married,Bachelor,Employed,"$47,272.00 "
SP58110,California,Suburban,1,Married,Bachelor,Employed,"$61,469.00 "
MN98042,California,Suburban,0,Married,College,Employed,"$62,291.00 "
RL21492,Arizona,Rural,0,Married,Bachelor,Employed,"$86,305.00 "
OG69038,Washington,Suburban,1,Single,High School or Below,Unemployed,NILL
QY46560,Arizona,Suburban,0,Single,Bachelor,Unemployed,NILL
FR17176,Arizona,Suburban,1,Married,High School or Below,Unemployed,NILL
KM58067,California,Rural,1,Married,High School or Below,Employed,"$92,921.00 "
